""	"prix-unitaire"	"nom-du-produit"	"code-ean"
4237	6.986092060851721	"Early name office out success. Realize many visit feeling computer past."	"6282871295677"
5147	9.232749457989309	"This system month left create teacher. Side politics source hope response item."	"8635239673408"
3659	12.71696551226356	"Along mission opportunity bed for. Keep ok bar still."	"6891715865381"
1580	11.317047877399563	"Whose seven fine knowledge culture. Resource parent maybe mission own. Week accept top take strategy take he. White them language billion student before serve."	"3948979205958"
3676	5.478326840520068	"Pass cut table individual article cell effect. Audience great fish room difficult someone."	"8218608665695"
2903	6.283258492835879	"Spend nation best interesting claim card discuss. Stuff any in assume likely already. Performance positive sort loss wish along. Kid second especially section member adult financial cost."	"1408679729663"
3457	8.601461187510864	"Type home learn start."	"9795417894434"
4152	5.455847536267072	"Respond test idea. Hope marriage billion factor find artist action. She take so phone interest song red. Pass movement radio perform industry."	"9639792560754"
5080	6.649232851985528	"Million look already trial little. Newspaper change message push note."	"2870721139123"
5054	5.937513291545721	"Tonight else they."	"5744154192536"
4891	35.60782536621749	"Us enter half property whose no. Available stand through while recently offer."	"9683764300732"
2981	14.933505404555891	"Note southern middle American. Finish ahead accept positive upon tonight."	"7620416733342"
2279	22.55347350143618	"Action establish top father would trip weight approach. Nation health program apply hope."	"9253978388965"
933	11.716170869564117	"Sing keep whether wife glass significant. Rock especially show central only. Administration machine table society culture."	"2836032926845"
1438	30.711014927223577	"Analysis girl soon push. Me today more evidence action sign property. Seek book old fact born may choose. Least purpose else student."	"4227116980910"
4529	55.32630181946847	"Less strategy star as school baby red. Laugh soldier perform memory account program responsibility. Chance air daughter five country its end amount."	"6353791181965"
3064	9.324212803245224	"Part purpose ok lay hour first not. Make drop like material trouble half. Partner position develop national then."	"4960157652803"
4969	1.6828939850709084	"Present might language hit whatever blue. Style thought material look upon raise. Camera learn laugh economic bit face reflect."	"5972420076840"
2635	4.670701355630826	"Yourself tree expert can. During between room by."	"9468981184033"
4021	5.60782851082413	"Member party red become history per. Rich word option nation."	"7804026925001"
1976	9.705217246898364	"Admit recent us quite us. Imagine decade speak budget foot firm. Live home military whole far."	"6500540503831"
1263	4.347641315582942	"Ten discuss plant candidate scene man. New save affect past by no agree."	"2961373436477"
862	2.733497780749693	"Find important trade run. Her kitchen from young market wide cup."	"3577521446169"
5328	2.0776245902667196	"Understand event bit charge. Beyond although ago key forward commercial subject. Road positive same standard build wait. Nation bed seek what thing."	"7303759346867"
1253	3.9368998570358946	"Site none notice your. World cup this prevent mother."	"7332964921699"
2995	2.1156772465086395	"Share kind ready claim turn east. Either together protect. Good your trouble sound cut."	"6895480084756"
4082	2.80593286078544	"Choose call standard answer imagine individual. Serve relationship treat itself."	"3269527665001"
4228	5.1252526719157165	"Next subject situation risk. Story magazine affect check feel never."	"6815720953529"
1931	10.637974440790227	"Sense candidate nature environmental close low recognize. Window everybody pay easy especially character church. Culture now color system."	"0577584294090"
3098	26.851767283934663	"Finally such discussion talk choice. Eight involve way language professional throw paper you."	"3850393835553"
1501	12.008760117694788	"Whatever let list. Suggest way whole also camera party push. As suddenly point."	"6113111425397"
1167	198.22130073239302	"Ago later cover they. Catch investment before."	"1025153724565"
878	8.30892385773306	"Question why church stop American fall. Decision too nation pick response one yes. South first method thousand public."	"4091054552368"
3174	12.577516496420747	"Population teacher research word tonight management. Especially ok threat fine water glass. Thought of father everyone girl single ball."	"2808192059237"
3243	14.704331010677599	"Adult wife probably customer more year. Environment goal success science government."	"2442857666684"
4488	17.1641557074986	"Certain chance sometimes. Special almost fill safe."	"0727844985125"
5369	28.575164331573774	"Property beat everybody food adult resource gun. Situation fall how man less each."	"7547512349843"
289	1.729372179788343	"Find I heavy dark force. Film rule task between recently. Fast seat worker themselves."	"9189633407729"
3080	10.30420870250876	"End market ready site kind. When break challenge."	"5121872946298"
5282	2.825377977744993	"Hold time require cut themselves resource. Cost between discover such create head cell."	"2982816480901"
3631	13.612683304173636	"Floor just tell through send still last money. Say person practice simple common."	"9511567606952"
1000	5.2787766120142345	"Language magazine matter feeling I cut. Travel race media church."	"3705227701385"
3047	1.7092523405557718	"Blue through require ever compare. Turn central pull him record record certain."	"2847346799353"
2513	10.520259207686122	"Become physical treatment reflect future sit decade evening. Director nature late together war personal. Relationship amount point along."	"8819236734298"
3582	3.1258780299152567	"Begin statement site. Process establish single friend end business year. Nature alone view senior pressure kid. Similar kind within night population."	"8535603719131"
2976	16.114482822655393	"Worker against picture region sometimes real leave. Pay increase assume often. Street church hot among them brother home."	"4144652157661"
5287	12.634570283086287	"Model fish plan. Material computer tell community avoid attorney too responsibility. Next star detail old."	"1261623424638"
925	4.845023613498906	"Artist office budget together brother read quality accept. Late ok probably present approach."	"3695528738671"
1598	2.643251593382639	"Increase close owner day ok pattern change. Huge power action bed various which help. Gas service arm morning return itself. Quality skill machine character class individual."	"1186223614671"
1178	5.709526245775514	"Hard participant music politics race physical the. Recognize can prevent wonder grow identify expert skill. Consumer still suddenly sense thank color both."	"6534569261243"
